method,query_type,num_relations,graph_type,problem,num_decimal_pos,num_thres,num_mandatory_vars,num_approx_vars,num_total_vars
Novel,steinbrunn,26,STAR,5,0,2,1224,72,1296
Legacy,steinbrunn,26,STAR,5,0,3,3126,507,3633
Novel,steinbrunn,26,STAR,5,0,3,1224,144,1368
Legacy,steinbrunn,26,STAR,5,0,4,3126,676,3802
Novel,steinbrunn,26,STAR,5,0,4,1224,240,1464
Legacy,steinbrunn,26,STAR,5,0,5,3126,845,3971
Novel,steinbrunn,26,STAR,5,0,5,1224,360,1584
Legacy,steinbrunn,26,STAR,5,0,6,3126,1014,4140
Novel,steinbrunn,26,STAR,5,0,6,1224,504,1728
Legacy,steinbrunn,26,STAR,5,0,7,3126,1183,4309
Novel,steinbrunn,26,STAR,5,0,7,1224,672,1896
Legacy,steinbrunn,26,STAR,5,0,8,3126,1352,4478
Novel,steinbrunn,26,STAR,5,0,8,1224,864,2088
Legacy,steinbrunn,26,STAR,5,1,1,3126,248,3374
Novel,steinbrunn,26,STAR,5,1,1,1224,96,1320
Legacy,steinbrunn,26,STAR,5,1,2,3126,496,3622
Novel,steinbrunn,26,STAR,5,1,2,1224,216,1440
Legacy,steinbrunn,26,STAR,5,1,3,3126,744,3870
Novel,steinbrunn,26,STAR,5,1,3,1224,360,1584
Legacy,steinbrunn,26,STAR,5,1,4,3126,992,4118
Novel,steinbrunn,26,STAR,5,1,4,1224,528,1752
Legacy,steinbrunn,26,STAR,5,1,5,3126,1240,4366
Novel,steinbrunn,26,STAR,5,1,5,1224,720,1944
Legacy,steinbrunn,26,STAR,5,1,6,3126,1488,4614
Novel,steinbrunn,26,STAR,5,1,6,1224,936,2160
Legacy,steinbrunn,26,STAR,5,1,7,3126,1736,4862
Novel,steinbrunn,26,STAR,5,1,7,1224,1176,2400
Legacy,steinbrunn,26,STAR,5,1,8,3126,1984,5110
Novel,steinbrunn,26,STAR,5,1,8,1224,1440,2664
Legacy,steinbrunn,26,STAR,5,2,1,3126,324,3450
Novel,steinbrunn,26,STAR,5,2,1,1224,168,1392
Legacy,steinbrunn,26,STAR,5,2,2,3126,648,3774
Novel,steinbrunn,26,STAR,5,2,2,1224,360,1584
Legacy,steinbrunn,26,STAR,5,2,3,3126,972,4098
Novel,steinbrunn,26,STAR,5,2,3,1224,576,1800
Legacy,steinbrunn,26,STAR,5,2,4,3126,1296,4422
Novel,steinbrunn,26,STAR,5,2,4,1224,816,2040
Legacy,steinbrunn,26,STAR,5,2,5,3126,1620,4746
Novel,steinbrunn,26,STAR,5,2,5,1224,1080,2304
Legacy,steinbrunn,26,STAR,5,2,6,3126,1944,5070
Novel,steinbrunn,26,STAR,5,2,6,1224,1368,2592
Legacy,steinbrunn,26,STAR,5,2,7,3126,2268,5394
Novel,steinbrunn,26,STAR,5,2,7,1224,1680,2904
Legacy,steinbrunn,26,STAR,5,2,8,3126,2592,5718
Novel,steinbrunn,26,STAR,5,2,8,1224,2016,3240
Legacy,steinbrunn,26,STAR,6,0,1,3126,170,3296
Novel,steinbrunn,26,STAR,6,0,1,1224,24,1248
Legacy,steinbrunn,26,STAR,6,0,2,3126,340,3466
Novel,steinbrunn,26,STAR,6,0,2,1224,72,1296
Legacy,steinbrunn,26,STAR,6,0,3,3126,510,3636
Novel,steinbrunn,26,STAR,6,0,3,1224,144,1368
Legacy,steinbrunn,26,STAR,6,0,4,3126,680,3806
Novel,steinbrunn,26,STAR,6,0,4,1224,240,1464
Legacy,steinbrunn,26,STAR,6,0,5,3126,850,3976
Novel,steinbrunn,26,STAR,6,0,5,1224,360,1584
Legacy,steinbrunn,26,STAR,6,0,6,3126,1020,4146
Novel,steinbrunn,26,STAR,6,0,6,1224,504,1728
Legacy,steinbrunn,26,STAR,6,0,7,3126,1190,4316
Novel,steinbrunn,26,STAR,6,0,7,1224,672,1896
Legacy,steinbrunn,26,STAR,6,0,8,3126,1360,4486
Novel,steinbrunn,26,STAR,6,0,8,1224,864,2088
Legacy,steinbrunn,26,STAR,6,1,1,3126,248,3374
Novel,steinbrunn,26,STAR,6,1,1,1224,96,1320
Legacy,steinbrunn,26,STAR,6,1,2,3126,496,3622
Novel,steinbrunn,26,STAR,6,1,2,1224,216,1440
Legacy,steinbrunn,26,STAR,6,1,3,3126,744,3870
Novel,steinbrunn,26,STAR,6,1,3,1224,360,1584
Legacy,steinbrunn,26,STAR,6,1,4,3126,992,4118
Novel,steinbrunn,26,STAR,6,1,4,1224,528,1752
Legacy,steinbrunn,26,STAR,6,1,5,3126,1240,4366
Novel,steinbrunn,26,STAR,6,1,5,1224,720,1944
Legacy,steinbrunn,26,STAR,6,1,6,3126,1488,4614
Novel,steinbrunn,26,STAR,6,1,6,1224,936,2160
Legacy,steinbrunn,26,STAR,6,1,7,3126,1736,4862
Novel,steinbrunn,26,STAR,6,1,7,1224,1176,2400
Legacy,steinbrunn,26,STAR,6,1,8,3126,1984,5110
Novel,steinbrunn,26,STAR,6,1,8,1224,1440,2664
Legacy,steinbrunn,26,STAR,6,2,1,3126,324,3450
Novel,steinbrunn,26,STAR,6,2,1,1224,168,1392
Legacy,steinbrunn,26,STAR,6,2,2,3126,648,3774
Novel,steinbrunn,26,STAR,6,2,2,1224,360,1584
Legacy,steinbrunn,26,STAR,6,2,3,3126,972,4098
Novel,steinbrunn,26,STAR,6,2,3,1224,576,1800
Legacy,steinbrunn,26,STAR,6,2,4,3126,1296,4422
Novel,steinbrunn,26,STAR,6,2,4,1224,816,2040
Legacy,steinbrunn,26,STAR,6,2,5,3126,1620,4746
Novel,steinbrunn,26,STAR,6,2,5,1224,1080,2304
Legacy,steinbrunn,26,STAR,6,2,6,3126,1944,5070
Novel,steinbrunn,26,STAR,6,2,6,1224,1368,2592
Legacy,steinbrunn,26,STAR,6,2,7,3126,2268,5394
Novel,steinbrunn,26,STAR,6,2,7,1224,1680,2904
Legacy,steinbrunn,26,STAR,6,2,8,3126,2592,5718
Novel,steinbrunn,26,STAR,6,2,8,1224,2016,3240
Legacy,steinbrunn,26,STAR,7,0,1,3126,168,3294
Novel,steinbrunn,26,STAR,7,0,1,1224,24,1248
Legacy,steinbrunn,26,STAR,7,0,2,3126,336,3462
Novel,steinbrunn,26,STAR,7,0,2,1224,72,1296
Legacy,steinbrunn,26,STAR,7,0,3,3126,504,3630
Novel,steinbrunn,26,STAR,7,0,3,1224,144,1368
Legacy,steinbrunn,26,STAR,7,0,4,3126,672,3798
Novel,steinbrunn,26,STAR,7,0,4,1224,240,1464
Legacy,steinbrunn,26,STAR,7,0,5,3126,840,3966
Novel,steinbrunn,26,STAR,7,0,5,1224,360,1584
Legacy,steinbrunn,26,STAR,7,0,6,3126,1008,4134
Novel,steinbrunn,26,STAR,7,0,6,1224,504,1728
Legacy,steinbrunn,26,STAR,7,0,7,3126,1176,4302
Novel,steinbrunn,26,STAR,7,0,7,1224,672,1896
Legacy,steinbrunn,26,STAR,7,0,8,3126,1344,4470
Novel,steinbrunn,26,STAR,7,0,8,1224,864,2088
Legacy,steinbrunn,26,STAR,7,1,1,3126,246,3372
Novel,steinbrunn,26,STAR,7,1,1,1224,96,1320
Legacy,steinbrunn,26,STAR,7,1,2,3126,492,3618
Novel,steinbrunn,26,STAR,7,1,2,1224,216,1440
Legacy,steinbrunn,26,STAR,7,1,3,3126,738,3864
Novel,steinbrunn,26,STAR,7,1,3,1224,360,1584
Legacy,steinbrunn,26,STAR,7,1,4,3126,984,4110
Novel,steinbrunn,26,STAR,7,1,4,1224,528,1752
Legacy,steinbrunn,26,STAR,7,1,5,3126,1230,4356
Novel,steinbrunn,26,STAR,7,1,5,1224,720,1944
Legacy,steinbrunn,26,STAR,7,1,6,3126,1476,4602
Novel,steinbrunn,26,STAR,7,1,6,1224,936,2160
Legacy,steinbrunn,26,STAR,7,1,7,3126,1722,4848
Novel,steinbrunn,26,STAR,7,1,7,1224,1176,2400
Legacy,steinbrunn,26,STAR,7,1,8,3126,1968,5094
Novel,steinbrunn,26,STAR,7,1,8,1224,1440,2664
Legacy,steinbrunn,26,STAR,7,2,1,3126,323,3449
Novel,steinbrunn,26,STAR,7,2,1,1224,168,1392
Legacy,steinbrunn,26,STAR,7,2,2,3126,646,3772
Novel,steinbrunn,26,STAR,7,2,2,1224,360,1584
Legacy,steinbrunn,26,STAR,7,2,3,3126,969,4095
Novel,steinbrunn,26,STAR,7,2,3,1224,576,1800
Legacy,steinbrunn,26,STAR,7,2,4,3126,1292,4418
Novel,steinbrunn,26,STAR,7,2,4,1224,816,2040
Legacy,steinbrunn,26,STAR,7,2,5,3126,1615,4741
Novel,steinbrunn,26,STAR,7,2,5,1224,1080,2304
Legacy,steinbrunn,26,STAR,7,2,6,3126,1938,5064
Novel,steinbrunn,26,STAR,7,2,6,1224,1368,2592
Legacy,steinbrunn,26,STAR,7,2,7,3126,2261,5387
Novel,steinbrunn,26,STAR,7,2,7,1224,1680,2904
Legacy,steinbrunn,26,STAR,7,2,8,3126,2584,5710
Novel,steinbrunn,26,STAR,7,2,8,1224,2016,3240
Legacy,steinbrunn,26,STAR,8,0,1,3126,169,3295
Novel,steinbrunn,26,STAR,8,0,1,1224,24,1248
Legacy,steinbrunn,26,STAR,8,0,2,3126,338,3464
Novel,steinbrunn,26,STAR,8,0,2,1224,72,1296
Legacy,steinbrunn,26,STAR,8,0,3,3126,507,3633
Novel,steinbrunn,26,STAR,8,0,3,1224,144,1368
Legacy,steinbrunn,26,STAR,8,0,4,3126,676,3802
Novel,steinbrunn,26,STAR,8,0,4,1224,240,1464
Legacy,steinbrunn,26,STAR,8,0,5,3126,845,3971
Novel,steinbrunn,26,STAR,8,0,5,1224,360,1584
Legacy,steinbrunn,26,STAR,8,0,6,3126,1014,4140
Novel,steinbrunn,26,STAR,8,0,6,1224,504,1728
Legacy,steinbrunn,26,STAR,8,0,7,3126,1183,4309
Novel,steinbrunn,26,STAR,8,0,7,1224,672,1896
Legacy,steinbrunn,26,STAR,8,0,8,3126,1352,4478
Novel,steinbrunn,26,STAR,8,0,8,1224,864,2088
Legacy,steinbrunn,26,STAR,8,1,1,3126,248,3374
Novel,steinbrunn,26,STAR,8,1,1,1224,96,1320
Legacy,steinbrunn,26,STAR,8,1,2,3126,496,3622
Novel,steinbrunn,26,STAR,8,1,2,1224,216,1440
Legacy,steinbrunn,26,STAR,8,1,3,3126,744,3870
Novel,steinbrunn,26,STAR,8,1,3,1224,360,1584
Legacy,steinbrunn,26,STAR,8,1,4,3126,992,4118
Novel,steinbrunn,26,STAR,8,1,4,1224,528,1752
Legacy,steinbrunn,26,STAR,8,1,5,3126,1240,4366
Novel,steinbrunn,26,STAR,8,1,5,1224,720,1944
Legacy,steinbrunn,26,STAR,8,1,6,3126,1488,4614
Novel,steinbrunn,26,STAR,8,1,6,1224,936,2160
Legacy,steinbrunn,26,STAR,8,1,7,3126,1736,4862
Novel,steinbrunn,26,STAR,8,1,7,1224,1176,2400
Legacy,steinbrunn,26,STAR,8,1,8,3126,1984,5110
Novel,steinbrunn,26,STAR,8,1,8,1224,1440,2664
Legacy,steinbrunn,26,STAR,8,2,1,3126,324,3450
Novel,steinbrunn,26,STAR,8,2,1,1224,168,1392
Legacy,steinbrunn,26,STAR,8,2,2,3126,648,3774
Novel,steinbrunn,26,STAR,8,2,2,1224,360,1584
Legacy,steinbrunn,26,STAR,8,2,3,3126,972,4098
Novel,steinbrunn,26,STAR,8,2,3,1224,576,1800
Legacy,steinbrunn,26,STAR,8,2,4,3126,1296,4422
Novel,steinbrunn,26,STAR,8,2,4,1224,816,2040
Legacy,steinbrunn,26,STAR,8,2,5,3126,1620,4746
Novel,steinbrunn,26,STAR,8,2,5,1224,1080,2304
Legacy,steinbrunn,26,STAR,8,2,6,3126,1944,5070
Novel,steinbrunn,26,STAR,8,2,6,1224,1368,2592
Legacy,steinbrunn,26,STAR,8,2,7,3126,2268,5394
Novel,steinbrunn,26,STAR,8,2,7,1224,1680,2904
Legacy,steinbrunn,26,STAR,8,2,8,3126,2592,5718
Novel,steinbrunn,26,STAR,8,2,8,1224,2016,3240
Legacy,steinbrunn,26,STAR,9,0,1,3126,168,3294
Novel,steinbrunn,26,STAR,9,0,1,1224,24,1248
Legacy,steinbrunn,26,STAR,9,0,2,3126,336,3462
Novel,steinbrunn,26,STAR,9,0,2,1224,72,1296
Legacy,steinbrunn,26,STAR,9,0,3,3126,504,3630
Novel,steinbrunn,26,STAR,9,0,3,1224,144,1368
Legacy,steinbrunn,26,STAR,9,0,4,3126,672,3798
Novel,steinbrunn,26,STAR,9,0,4,1224,240,1464
Legacy,steinbrunn,26,STAR,9,0,5,3126,840,3966
Novel,steinbrunn,26,STAR,9,0,5,1224,360,1584
Legacy,steinbrunn,26,STAR,9,0,6,3126,1008,4134
Novel,steinbrunn,26,STAR,9,0,6,1224,504,1728
Legacy,steinbrunn,26,STAR,9,0,7,3126,1176,4302
Novel,steinbrunn,26,STAR,9,0,7,1224,672,1896
Legacy,steinbrunn,26,STAR,9,0,8,3126,1344,4470
Novel,steinbrunn,26,STAR,9,0,8,1224,864,2088
Legacy,steinbrunn,26,STAR,9,1,1,3126,248,3374
Novel,steinbrunn,26,STAR,9,1,1,1224,96,1320
Legacy,steinbrunn,26,STAR,9,1,2,3126,496,3622
Novel,steinbrunn,26,STAR,9,1,2,1224,216,1440
Legacy,steinbrunn,26,STAR,9,1,3,3126,744,3870
Novel,steinbrunn,26,STAR,9,1,3,1224,360,1584
Legacy,steinbrunn,26,STAR,9,1,4,3126,992,4118
Novel,steinbrunn,26,STAR,9,1,4,1224,528,1752
Legacy,steinbrunn,26,STAR,9,1,5,3126,1240,4366
Novel,steinbrunn,26,STAR,9,1,5,1224,720,1944
Legacy,steinbrunn,26,STAR,9,1,6,3126,1488,4614
Novel,steinbrunn,26,STAR,9,1,6,1224,936,2160
Legacy,steinbrunn,26,STAR,9,1,7,3126,1736,4862
Novel,steinbrunn,26,STAR,9,1,7,1224,1176,2400
Legacy,steinbrunn,26,STAR,9,1,8,3126,1984,5110
Novel,steinbrunn,26,STAR,9,1,8,1224,1440,2664
Legacy,steinbrunn,26,STAR,9,2,1,3126,325,3451
Novel,steinbrunn,26,STAR,9,2,1,1224,168,1392
Legacy,steinbrunn,26,STAR,9,2,2,3126,650,3776
Novel,steinbrunn,26,STAR,9,2,2,1224,360,1584
Legacy,steinbrunn,26,STAR,9,2,3,3126,975,4101
Novel,steinbrunn,26,STAR,9,2,3,1224,576,1800
Legacy,steinbrunn,26,STAR,9,2,4,3126,1300,4426
Novel,steinbrunn,26,STAR,9,2,4,1224,816,2040
Legacy,steinbrunn,26,STAR,9,2,5,3126,1625,4751
Novel,steinbrunn,26,STAR,9,2,5,1224,1080,2304
Legacy,steinbrunn,26,STAR,9,2,6,3126,1950,5076
Novel,steinbrunn,26,STAR,9,2,6,1224,1368,2592
Legacy,steinbrunn,26,STAR,9,2,7,3126,2275,5401
Novel,steinbrunn,26,STAR,9,2,7,1224,1680,2904
Legacy,steinbrunn,26,STAR,9,2,8,3126,2600,5726
Novel,steinbrunn,26,STAR,9,2,8,1224,2016,3240
Legacy,steinbrunn,30,STAR,0,0,1,4206,204,4410
Novel,steinbrunn,30,STAR,0,0,1,1652,28,1680
Legacy,steinbrunn,30,STAR,0,0,2,4206,408,4614
Novel,steinbrunn,30,STAR,0,0,2,1652,84,1736
Legacy,steinbrunn,30,STAR,0,0,3,4206,612,4818
Novel,steinbrunn,30,STAR,0,0,3,1652,168,1820
Legacy,steinbrunn,30,STAR,0,0,4,4206,816,5022
Novel,steinbrunn,30,STAR,0,0,4,1652,280,1932
Legacy,steinbrunn,30,STAR,0,0,5,4206,1020,5226
Novel,steinbrunn,30,STAR,0,0,5,1652,420,2072
Legacy,steinbrunn,30,STAR,0,0,6,4206,1224,5430
Novel,steinbrunn,30,STAR,0,0,6,1652,588,2240
Legacy,steinbrunn,30,STAR,0,0,7,4206,1428,5634
Novel,steinbrunn,30,STAR,0,0,7,1652,784,2436
Legacy,steinbrunn,30,STAR,0,0,8,4206,1632,5838
Novel,steinbrunn,30,STAR,0,0,8,1652,1008,2660
Legacy,steinbrunn,30,STAR,0,1,1,4206,293,4499
Novel,steinbrunn,30,STAR,0,1,1,1652,112,1764
Legacy,steinbrunn,30,STAR,0,1,2,4206,586,4792
Novel,steinbrunn,30,STAR,0,1,2,1652,252,1904
Legacy,steinbrunn,30,STAR,0,1,3,4206,879,5085
Novel,steinbrunn,30,STAR,0,1,3,1652,420,2072
Legacy,steinbrunn,30,STAR,0,1,4,4206,1172,5378
Novel,steinbrunn,30,STAR,0,1,4,1652,616,2268
Legacy,steinbrunn,30,STAR,0,1,5,4206,1465,5671
Novel,steinbrunn,30,STAR,0,1,5,1652,840,2492
Legacy,steinbrunn,30,STAR,0,1,6,4206,1758,5964
Novel,steinbrunn,30,STAR,0,1,6,1652,1092,2744
Legacy,steinbrunn,30,STAR,0,1,7,4206,2051,6257
Novel,steinbrunn,30,STAR,0,1,7,1652,1372,3024
Legacy,steinbrunn,30,STAR,0,1,8,4206,2344,6550
Novel,steinbrunn,30,STAR,0,1,8,1652,1680,3332
Legacy,steinbrunn,30,STAR,0,2,1,4206,389,4595
Novel,steinbrunn,30,STAR,0,2,1,1652,196,1848
Legacy,steinbrunn,30,STAR,0,2,2,4206,778,4984
Novel,steinbrunn,30,STAR,0,2,2,1652,420,2072
Legacy,steinbrunn,30,STAR,0,2,3,4206,1167,5373
Novel,steinbrunn,30,STAR,0,2,3,1652,672,2324
Legacy,steinbrunn,30,STAR,0,2,4,4206,1556,5762
Novel,steinbrunn,30,STAR,0,2,4,1652,952,2604
Legacy,steinbrunn,30,STAR,0,2,5,4206,1945,6151
Novel,steinbrunn,30,STAR,0,2,5,1652,1260,2912
Legacy,steinbrunn,30,STAR,0,2,6,4206,2334,6540
Novel,steinbrunn,30,STAR,0,2,6,1652,1596,3248
Legacy,steinbrunn,30,STAR,0,2,7,4206,2723,6929
Novel,steinbrunn,30,STAR,0,2,7,1652,1960,3612
Legacy,steinbrunn,30,STAR,0,2,8,4206,3112,7318
Novel,steinbrunn,30,STAR,0,2,8,1652,2352,4004
Legacy,steinbrunn,30,STAR,1,0,1,4206,201,4407
Novel,steinbrunn,30,STAR,1,0,1,1652,28,1680
Legacy,steinbrunn,30,STAR,1,0,2,4206,402,4608
Novel,steinbrunn,30,STAR,1,0,2,1652,84,1736
Legacy,steinbrunn,30,STAR,1,0,3,4206,603,4809
Novel,steinbrunn,30,STAR,1,0,3,1652,168,1820
Legacy,steinbrunn,30,STAR,1,0,4,4206,804,5010
Novel,steinbrunn,30,STAR,1,0,4,1652,280,1932
Legacy,steinbrunn,30,STAR,1,0,5,4206,1005,5211
Novel,steinbrunn,30,STAR,1,0,5,1652,420,2072
Legacy,steinbrunn,30,STAR,1,0,6,4206,1206,5412
Novel,steinbrunn,30,STAR,1,0,6,1652,588,2240
Legacy,steinbrunn,30,STAR,1,0,7,4206,1407,5613
Novel,steinbrunn,30,STAR,1,0,7,1652,784,2436
Legacy,steinbrunn,30,STAR,1,0,8,4206,1608,5814
Novel,steinbrunn,30,STAR,1,0,8,1652,1008,2660
Legacy,steinbrunn,30,STAR,1,1,1,4206,292,4498
Novel,steinbrunn,30,STAR,1,1,1,1652,112,1764
Legacy,steinbrunn,30,STAR,1,1,2,4206,584,4790
Novel,steinbrunn,30,STAR,1,1,2,1652,252,1904
Legacy,steinbrunn,30,STAR,1,1,3,4206,876,5082
Novel,steinbrunn,30,STAR,1,1,3,1652,420,2072
Legacy,steinbrunn,30,STAR,1,1,4,4206,1168,5374
Novel,steinbrunn,30,STAR,1,1,4,1652,616,2268
Legacy,steinbrunn,30,STAR,1,1,5,4206,1460,5666
Novel,steinbrunn,30,STAR,1,1,5,1652,840,2492
Legacy,steinbrunn,30,STAR,1,1,6,4206,1752,5958
Novel,steinbrunn,30,STAR,1,1,6,1652,1092,2744
Legacy,steinbrunn,30,STAR,1,1,7,4206,2044,6250
Novel,steinbrunn,30,STAR,1,1,7,1652,1372,3024
Legacy,steinbrunn,30,STAR,1,1,8,4206,2336,6542
Novel,steinbrunn,30,STAR,1,1,8,1652,1680,3332
Legacy,steinbrunn,30,STAR,1,2,1,4206,386,4592
Novel,steinbrunn,30,STAR,1,2,1,1652,196,1848
Legacy,steinbrunn,30,STAR,1,2,2,4206,772,4978
Novel,steinbrunn,30,STAR,1,2,2,1652,420,2072
Legacy,steinbrunn,30,STAR,1,2,3,4206,1158,5364
Novel,steinbrunn,30,STAR,1,2,3,1652,672,2324
Legacy,steinbrunn,30,STAR,1,2,4,4206,1544,5750
Novel,steinbrunn,30,STAR,1,2,4,1652,952,2604
Legacy,steinbrunn,30,STAR,1,2,5,4206,1930,6136
Novel,steinbrunn,30,STAR,1,2,5,1652,1260,2912
Legacy,steinbrunn,30,STAR,1,2,6,4206,2316,6522
Novel,steinbrunn,30,STAR,1,2,6,1652,1596,3248
Legacy,steinbrunn,30,STAR,1,2,7,4206,2702,6908
Novel,steinbrunn,30,STAR,1,2,7,1652,1960,3612
Legacy,steinbrunn,30,STAR,1,2,8,4206,3088,7294
Novel,steinbrunn,30,STAR,1,2,8,1652,2352,4004
Legacy,steinbrunn,30,STAR,2,0,1,4206,204,4410
Novel,steinbrunn,30,STAR,2,0,1,1652,28,1680
Legacy,steinbrunn,30,STAR,2,0,2,4206,408,4614
Novel,steinbrunn,30,STAR,2,0,2,1652,84,1736
Legacy,steinbrunn,30,STAR,2,0,3,4206,612,4818
Novel,steinbrunn,30,STAR,2,0,3,1652,168,1820
Legacy,steinbrunn,30,STAR,2,0,4,4206,816,5022
Novel,steinbrunn,30,STAR,2,0,4,1652,280,1932
Legacy,steinbrunn,30,STAR,2,0,5,4206,1020,5226
Novel,steinbrunn,30,STAR,2,0,5,1652,420,2072
Legacy,steinbrunn,30,STAR,2,0,6,4206,1224,5430
Novel,steinbrunn,30,STAR,2,0,6,1652,588,2240
Legacy,steinbrunn,30,STAR,2,0,7,4206,1428,5634
Novel,steinbrunn,30,STAR,2,0,7,1652,784,2436
Legacy,steinbrunn,30,STAR,2,0,8,4206,1632,5838
Novel,steinbrunn,30,STAR,2,0,8,1652,1008,2660
Legacy,steinbrunn,30,STAR,2,1,1,4206,293,4499
Novel,steinbrunn,30,STAR,2,1,1,1652,112,1764
Legacy,steinbrunn,30,STAR,2,1,2,4206,586,4792
Novel,steinbrunn,30,STAR,2,1,2,1652,252,1904
Legacy,steinbrunn,30,STAR,2,1,3,4206,879,5085
Novel,steinbrunn,30,STAR,2,1,3,1652,420,2072
Legacy,steinbrunn,30,STAR,2,1,4,4206,1172,5378
Novel,steinbrunn,30,STAR,2,1,4,1652,616,2268
Legacy,steinbrunn,30,STAR,2,1,5,4206,1465,5671
Novel,steinbrunn,30,STAR,2,1,5,1652,840,2492
Legacy,steinbrunn,30,STAR,2,1,6,4206,1758,5964
Novel,steinbrunn,30,STAR,2,1,6,1652,1092,2744
Legacy,steinbrunn,30,STAR,2,1,7,4206,2051,6257
Novel,steinbrunn,30,STAR,2,1,7,1652,1372,3024
Legacy,steinbrunn,30,STAR,2,1,8,4206,2344,6550
Novel,steinbrunn,30,STAR,2,1,8,1652,1680,3332
Legacy,steinbrunn,30,STAR,2,2,1,4206,389,4595
Novel,steinbrunn,30,STAR,2,2,1,1652,196,1848
Legacy,steinbrunn,30,STAR,2,2,2,4206,778,4984
Novel,steinbrunn,30,STAR,2,2,2,1652,420,2072
Legacy,steinbrunn,30,STAR,2,2,3,4206,1167,5373
Novel,steinbrunn,30,STAR,2,2,3,1652,672,2324
Legacy,steinbrunn,30,STAR,2,2,4,4206,1556,5762
Novel,steinbrunn,30,STAR,2,2,4,1652,952,2604
Legacy,steinbrunn,30,STAR,2,2,5,4206,1945,6151
Novel,steinbrunn,30,STAR,2,2,5,1652,1260,2912
Legacy,steinbrunn,30,STAR,2,2,6,4206,2334,6540
Novel,steinbrunn,30,STAR,2,2,6,1652,1596,3248
Legacy,steinbrunn,30,STAR,2,2,7,4206,2723,6929
Novel,steinbrunn,30,STAR,2,2,7,1652,1960,3612
Legacy,steinbrunn,30,STAR,2,2,8,4206,3112,7318
Novel,steinbrunn,30,STAR,2,2,8,1652,2352,4004
Legacy,steinbrunn,30,STAR,3,0,1,4206,204,4410
Novel,steinbrunn,30,STAR,3,0,1,1652,28,1680
Legacy,steinbrunn,30,STAR,3,0,2,4206,408,4614
Novel,steinbrunn,30,STAR,3,0,2,1652,84,1736
Legacy,steinbrunn,30,STAR,3,0,3,4206,612,4818
Novel,steinbrunn,30,STAR,3,0,3,1652,168,1820
Legacy,steinbrunn,30,STAR,3,0,4,4206,816,5022
Novel,steinbrunn,30,STAR,3,0,4,1652,280,1932
Legacy,steinbrunn,30,STAR,3,0,5,4206,1020,5226
Novel,steinbrunn,30,STAR,3,0,5,1652,420,2072
Legacy,steinbrunn,30,STAR,3,0,6,4206,1224,5430
Novel,steinbrunn,30,STAR,3,0,6,1652,588,2240
Legacy,steinbrunn,30,STAR,3,0,7,4206,1428,5634
Novel,steinbrunn,30,STAR,3,0,7,1652,784,2436
Legacy,steinbrunn,30,STAR,3,0,8,4206,1632,5838
Novel,steinbrunn,30,STAR,3,0,8,1652,1008,2660
Legacy,steinbrunn,30,STAR,3,1,1,4206,293,4499
Novel,steinbrunn,30,STAR,3,1,1,1652,112,1764
Legacy,steinbrunn,30,STAR,3,1,2,4206,586,4792
Novel,steinbrunn,30,STAR,3,1,2,1652,252,1904
Legacy,steinbrunn,30,STAR,3,1,3,4206,879,5085
Novel,steinbrunn,30,STAR,3,1,3,1652,420,2072
Legacy,steinbrunn,30,STAR,3,1,4,4206,1172,5378
Novel,steinbrunn,30,STAR,3,1,4,1652,616,2268
Legacy,steinbrunn,30,STAR,3,1,5,4206,1465,5671
Novel,steinbrunn,30,STAR,3,1,5,1652,840,2492
Legacy,steinbrunn,30,STAR,3,1,6,4206,1758,5964
Novel,steinbrunn,30,STAR,3,1,6,1652,1092,2744
Legacy,steinbrunn,30,STAR,3,1,7,4206,2051,6257
Novel,steinbrunn,30,STAR,3,1,7,1652,1372,3024
Legacy,steinbrunn,30,STAR,3,1,8,4206,2344,6550
Novel,steinbrunn,30,STAR,3,1,8,1652,1680,3332
Legacy,steinbrunn,30,STAR,3,2,1,4206,390,4596
Novel,steinbrunn,30,STAR,3,2,1,1652,196,1848
Legacy,steinbrunn,30,STAR,3,2,2,4206,780,4986
Novel,steinbrunn,30,STAR,3,2,2,1652,420,2072
Legacy,steinbrunn,30,STAR,3,2,3,4206,1170,5376
Novel,steinbrunn,30,STAR,3,2,3,1652,672,2324
Legacy,steinbrunn,30,STAR,3,2,4,4206,1560,5766
Novel,steinbrunn,30,STAR,3,2,4,1652,952,2604
Legacy,steinbrunn,30,STAR,3,2,5,4206,1950,6156
Novel,steinbrunn,30,STAR,3,2,5,1652,1260,2912
Legacy,steinbrunn,30,STAR,3,2,6,4206,2340,6546
Novel,steinbrunn,30,STAR,3,2,6,1652,1596,3248
Legacy,steinbrunn,30,STAR,3,2,7,4206,2730,6936
Novel,steinbrunn,30,STAR,3,2,7,1652,1960,3612
Legacy,steinbrunn,30,STAR,3,2,8,4206,3120,7326
Novel,steinbrunn,30,STAR,3,2,8,1652,2352,4004
Legacy,steinbrunn,30,STAR,4,0,1,4206,204,4410
Novel,steinbrunn,30,STAR,4,0,1,1652,28,1680
Legacy,steinbrunn,30,STAR,4,0,2,4206,408,4614
Novel,steinbrunn,30,STAR,4,0,2,1652,84,1736
Legacy,steinbrunn,30,STAR,4,0,3,4206,612,4818
Novel,steinbrunn,30,STAR,4,0,3,1652,168,1820
Legacy,steinbrunn,30,STAR,4,0,4,4206,816,5022
